0 0 0
0.000196704 7.57587e-05 -1.18922e-12
0.000393407 0.000151517 -1.09382e-12
0.000590111 0.000227276 1.56634e-12
0.000786814 0.000303035 -4.06413e-13
0.000983518 0.000378793 -8.16837e-13
0.00147528 0.00056819 3.56098e-14
0.00196704 0.000757587 -6.26392e-13
0.00245879 0.000946984 -2.64582e-13
0.00295055 0.00113638 -2.55224e-13
0.00344231 0.00132578 -3.01772e-13
0.00393407 0.00151517 -4.4336e-13
0.00442583 0.00170457 -4.50895e-14
0.00491759 0.00189397 -1.05979e-13
0.00540935 0.00208336 -2.88889e-13
0.00590103 0.00227273 -4.45305e-13
0.00639269 0.00246209 -3.20853e-14
0.00688438 0.00265146 -5.29042e-13
0.00737613 0.00284085 -4.10059e-13
0.00786789 0.00303025 -3.21825e-13
0.00835965 0.00321965 -2.19614e-13
0.0088514 0.00340904 -4.74108e-13
0.00934316 0.00359844 -4.78484e-13
0.00983492 0.00378784 -4.63292e-13
0.0103267 0.00397723 -4.08236e-13
0.0108184 0.00416663 -2.41612e-13
0.0113102 0.00435603 -3.08942e-13
0.011802 0.00454542 -5.48002e-13
0.0122937 0.00473482 -5.14093e-13
0.0127855 0.00492422 -5.26976e-13
0.0132772 0.00511361 -5.33296e-13
0.013769 0.00530301 -3.32277e-13
0.0142608 0.00549241 -3.15505e-13
0.0147525 0.0056818 -4.81036e-13
0.0152443 0.0058712 -5.15795e-13
0.015736 0.0060606 -2.90226e-13
0.0162278 0.00624999 -5.38522e-13
0.0167195 0.00643939 -3.16234e-13
0.0172113 0.00662879 -4.83588e-13
0.0177031 0.00681818 -3.94989e-13
0.0181948 0.00700758 -2.4939e-13
0.0186866 0.00719698 -4.74959e-13
0.0191783 0.00738637 -4.972e-13
0.0196701 0.00757577 -4.84196e-13
0.0201619 0.00776517 -5.31959e-13
0.0206536 0.00795456 3.17207e-14
0.0211454 0.00814396 -4.02281e-14
0.0216371 0.00833336 3.64605e-15
0.0221289 0.00852275 -1.01239e-13
0.0226207 0.00871215 -4.58187e-14
0.0231124 0.00890155 1.31258e-14
0.0236042 0.00909094 2.38209e-14
0.0240959 0.00928034 -8.36161e-14
0.0245877 0.00946974 -7.18272e-14
0.0250795 0.00965913 -1.61642e-14
0.0255712 0.00984853 -1.1716e-13
0.026063 0.0100379 -1.85949e-14
0.0265547 0.0102273 4.98294e-15
0.0270465 0.0104167 -6.52643e-14
0.0275382 0.0106061 -3.10158e-13
