0.005 0.0025 1.97621 -0.297573 4.67325e-05 2.77719 0.937703 1.82087
0.015 0.0025 1.79075 -0.297593 3.92722e-05 2.84793 0.963567 1.82097
0.025 0.0025 1.7103 -0.297562 3.70486e-05 2.88351 0.97477 1.82101
0.035 0.0025 1.65296 -0.297467 2.66524e-05 2.91111 0.982739 1.82101
0.045 0.0025 1.61261 -0.297296 1.71618e-05 2.93178 0.988327 1.82096
0.055 0.0025 1.58455 -0.297048 1.21682e-05 2.94683 0.992195 1.82084
0.065 0.0025 1.56522 -0.296724 9.81706e-06 2.95754 0.994838 1.82065
0.075 0.0025 1.55205 -0.296371 9.16198e-06 2.96503 0.996622 1.82045
0.085 0.0025 1.5432 -0.296051 1.03449e-05 2.97024 0.997813 1.82033
0.095 0.0025 1.53732 -0.295772 1.37433e-05 2.97386 0.998599 1.82029
0.105 0.0025 1.53346 -0.295533 2.0266e-05 2.97635 0.999112 1.82031
0.115 0.0025 1.53098 -0.29536 3.15558e-05 2.97806 0.999443 1.8204
0.125 0.0025 1.52941 -0.295239 4.58276e-05 2.97922 0.999655 1.8205
0.135 0.0025 1.52843 -0.295151 6.03389e-05 2.97998 0.999788 1.8206
0.145 0.0025 1.52782 -0.29509 7.307e-05 2.98046 0.999871 1.82067
0.155 0.0025 1.52748 -0.295061 8.11239e-05 2.98072 0.999923 1.82073
0.165 0.0025 1.52731 -0.295058 8.85528e-05 2.98078 0.999954 1.82076
0.175 0.0025 1.52728 -0.295102 0.000102073 2.98066 0.999973 1.82076
0.185 0.0025 1.52733 -0.295206 0.000118926 2.98039 0.999985 1.82072
0.195 0.0025 1.52744 -0.295415 0.000143389 2.98001 0.999991 1.82065
0.205 0.0025 1.52761 -0.295803 0.00017633 2.9796 0.999995 1.82063
0.215 0.0025 1.52781 -0.296383 0.000212594 2.97923 0.999997 1.82066
0.225 0.0025 1.528 -0.297158 0.000247564 2.97893 0.999999 1.82072
0.235 0.0025 1.52819 -0.298102 0.000272997 2.9787 0.999999 1.8208
