-0.015 5.04 0 0 2.13347 1 0
-0.005 5.04 0 0 2.13347 1 0
0.005 5.04 0 0 2.13347 1 0
0.015 5.04 0 0 2.13347 1 0
0.025 5.04 0 0 2.13347 1 0
0.035 5.04 0 0 2.13347 1 0
0.045 5.04 0 0 2.13347 1 0
0.055 5.04 0 0 2.13347 1 0
0.065 5.04 0 0 2.13347 1 0
0.075 5.04 0 0 2.13347 1 0
0.085 5.04 0 0 2.13347 1 0
0.095 5.04 0 0 2.13347 1 0
0.105 5.04 0 0 2.13347 1 0
0.115 5.04 0 0 2.13347 1 0
0.125 5.04 0 0 2.13347 1 0
0.135 5.04 0 0 2.13347 1 0
0.145 5.04 0 0 2.13347 1 0
0.155 5.04 0 0 2.13347 1 0
0.165 5.04 0 0 2.13347 1 0
0.175 5.04 0 0 2.13347 1 0
0.185 5.04 0 0 2.13347 1 0
0.195 5.04 0 0 2.13347 1 0
0.205 5.04 0 0 2.13347 1 0
0.215 5.04 0 0 2.13347 1 0
0.225 5.04 0 0 2.13347 1 0
0.235 5.04 0 0 2.13347 1 0
0.245 5.04 0 0 2.13347 1 0
0.255 5.04 0 0 2.13347 1 0
0.265 5.04 0 0 2.13347 1 0
0.275 5.04 0 0 2.13347 1 0
0.285 5.04 0 0 2.13347 1 0
0.295 5.04 0 0 2.13347 1 0
0.305 5.04 0 0 2.13347 1 0
0.315 5.04 0 0 2.13347 1 0
0.325 5.04 0 0 2.13347 1 0
0.335 5.04 0 0 2.13347 1 0
0.345 5.04 0 0 2.13347 1 0
0.355 5.04 0 0 2.13347 1 0
0.365 5.04 0 0 2.13347 1 0
0.375 5.04 0 0 2.13347 1 0
0.385 5.04 0 0 2.13347 1 0
0.395 5.04 0 0 2.13347 1 0
0.405 5.04 0 0 2.13347 1 0
0.415 5.04 0 0 2.13347 1 0
0.425 5.04 0 0 2.13347 1 0
0.435 5.04 0 0 2.13347 1 0
0.445 5.04 0 0 2.13347 1 0
0.455 5.04 0 0 2.13347 1 0
0.465 5.04 0 0 2.13347 1 0
0.475 5.04 0 0 2.13347 1 0
0.485 5.04 0 0 2.13347 1 0
0.495 5.04 0 0 2.13347 1 0
0.505 5.04 0 0 2.13347 1 0
0.515 5.04 0 0 2.13347 1 0
0.525 5.04 0 0 2.13347 1 0
0.535 5.04 0 0 2.13347 1 0
0.545 5.04 0 0 2.13347 1 0
0.555 5.04 0 0 2.13347 1 0
0.565 5.04 0 0 2.13347 1 0
0.575 5.04 0 0 2.13347 1 0
0.585 5.04 0 0 2.13347 1 0
0.595 5.04 0 0 2.13347 1 0
0.605 5.04 0 0 2.13347 1 0
0.615 5.04 0 0 2.13347 1 0
0.625 5.04 0 0 2.13347 1 0
0.635 5.04 0 0 2.13347 1 0
0.645 5.04 0 0 2.13347 1 0
0.655 5.04 0 0 2.13347 1 0
0.665 5.04 0 0 2.13347 1 0
0.675 5.04 0 0 2.13347 1 0
0.685 5.04 0 0 2.13347 1 0
0.695 5.04 0 0 2.13347 1 0
0.705 5.04 0 0 2.13347 1 0
0.715 5.04 0 0 2.13347 1 0
0.725 5.04 0 0 2.13347 1 0
0.735 5.04 0 0 2.13347 1 0
0.745 5.04 0 0 2.13347 1 0
0.755 5.04 0 0 2.13347 1 0
0.765 5.04 0 0 2.13347 1 0
0.775 5.04 0 0 2.13347 1 0
0.785 5.04 0 0 2.13347 1 0
0.795 5.04 0 0 2.13347 1 0
0.805 5.04 0 0 2.13347 1 0
0.815 5.04 0 0 2.13347 1 0
0.825 5.04 0 0 2.13347 1 0
0.835 5.04 0 0 2.13347 1 0
0.845 5.04 0 0 2.13347 1 0
0.855 5.04 0 0 2.13347 1 0
0.865 5.04 0 0 2.13347 1 0
0.875 5.04 0 0 2.13347 1 0
0.885 5.04 0 0 2.13347 1 0
0.895 5.04 0 0 2.13347 1 0
0.905 5.04 0 0 2.13347 1 0
0.915 5.04 0 0 2.13347 1 0
0.925 5.04 0 0 2.13347 1 0
0.935 5.04 0 0 2.13347 1 0
0.945 5.04 0 0 2.13347 1 0
0.955 5.04 0 0 2.13347 1 0
0.965 5.04 0 0 2.13347 1 0
0.975 5.04 0 0 2.13347 1 0
0.985 5.04 0 0 2.13347 1 0
0.995 5.04 0 0 2.13347 1 0
1.005 5.04 0 0 2.13347 1 0
1.015 5.04 0 0 2.13347 1 0
1.025 5.04 0 0 2.13347 1 0
1.035 5.04 0 0 2.13347 1 0
1.045 5.04 0 0 2.13347 1 0
1.055 5.04 0 0 2.13347 1 0
1.065 5.04 0 0 2.13347 1 0
1.075 5.04 0 0 2.13347 1 0
1.085 5.04 0 0 2.13347 1 0
1.095 5.04 0 0 2.13347 1 0
1.105 5.04 0 0 2.13347 1 0
1.115 5.04 0 0 2.13347 1 0
1.125 5.04 0 0 2.13347 1 0
1.135 5.04 0 0 2.13347 1 0
1.145 5.04 0 0 2.13347 1 0
1.155 5.04 0 0 2.13347 1 0
1.165 5.04 0 0 2.13347 1 0
1.175 5.04 0 0 2.13347 1 0
1.185 5.04 0 0 2.13347 1 0
1.195 5.04 0 0 2.13347 1 0
1.205 5.04 0 0 2.13347 1 0
1.215 5.04 0 0 2.13347 1 0
1.225 5.04 0 0 2.13347 1 0
1.235 5.04 0 0 2.13347 1 0
1.245 5.04 0 0 2.13347 1 0
1.255 5.04 0 0 2.13347 1 0
1.265 5.04 0 0 2.13347 1 0
1.275 5.04 0 0 2.13347 1 0
1.285 5.04 0 0 2.13347 1 0
1.295 5.04 0 0 2.13347 1 0
1.305 5.04 0 0 2.13347 1 0
1.315 5.04 0 0 2.13347 1 0
1.325 5.04 0 0 2.13347 1 0
1.335 5.04 0 0 2.13347 1 0
1.345 5.04 0 0 2.13347 1 0
1.355 5.04 0 0 2.13347 1 0
1.365 5.04 0 0 2.13347 1 0
1.375 5.04 0 0 2.13347 1 0
