0.005 0.0025 9.64059e-16
0.015 0.0025 5.06704e-15
0.025 0.0025 2.48213e-14
0.035 0.0025 1.20939e-13
0.045 0.0025 5.82788e-13
0.055 0.0025 2.80137e-12
0.065 0.0025 1.34395e-11
0.075 0.0025 6.42899e-11
0.085 0.0025 3.0658e-10
0.095 0.0025 1.45746e-09
0.105 0.0025 6.90718e-09
0.115 0.0025 3.26324e-08
0.125 0.0025 1.53687e-07
0.135 0.0025 7.2154e-07
0.145 0.0025 3.37685e-06
0.155 0.0025 1.57536e-05
0.165 0.0025 7.32555e-05
0.175 0.0025 0.000339455
0.185 0.0025 0.0015656
0.195 0.0025 0.00714559
0.205 0.0025 0.0315589
0.215 0.0025 0.125583
0.225 0.0025 0.304874
0.235 0.0025 0.338907
0.245 0.0025 0.189148
0.255 0.0025 0.0727684
0.265 0.0025 0.0212096
0.275 0.0025 0.00297343
0.285 0.0025 0.00468288
0.295 0.0025 0.0117466
0.305 0.0025 0.0146578
0.315 0.0025 0.0128294
0.325 0.0025 0.0114466
0.335 0.0025 0.0108342
0.345 0.0025 0.0103606
0.355 0.0025 0.00983456
0.365 0.0025 0.00924035
0.375 0.0025 0.00849497
0.385 0.0025 0.00754824
0.395 0.0025 0.00642693
0.405 0.0025 0.00519089
0.415 0.0025 0.00395536
0.425 0.0025 0.00281792
0.435 0.0025 0.00187367
0.445 0.0025 0.00126406
0.455 0.0025 0.000739435
0.465 0.0025 0.00025239
0.475 0.0025 7.0457e-05
0.485 0.0025 0.000413553
0.495 0.0025 0.000783878
0.505 0.0025 0.000720061
0.515 0.0025 0.000285958
0.525 0.0025 0.000256723
0.535 0.0025 0.000863833
0.545 0.0025 0.00157586
0.555 0.0025 0.00219201
0.565 0.0025 0.00282705
0.575 0.0025 0.00349214
0.585 0.0025 0.00411053
0.595 0.0025 0.0046538
0.605 0.0025 0.00505532
0.615 0.0025 0.0050684
0.625 0.0025 0.00466363
0.635 0.0025 0.00406495
0.645 0.0025 0.0033293
0.655 0.0025 0.00253357
0.665 0.0025 0.00163817
0.675 0.0025 0.000642143
0.685 0.0025 0.000297188
0.695 0.0025 0.00126755
0.705 0.0025 0.00268075
0.715 0.0025 0.00451164
0.725 0.0025 0.00682059
0.735 0.0025 0.00951902
0.745 0.0025 0.0122295
0.755 0.0025 0.014979
0.765 0.0025 0.018781
0.775 0.0025 0.0248513
0.785 0.0025 0.0299838
0.795 0.0025 0.028088
0.805 0.0025 0.0213576
0.815 0.0025 0.0146672
0.825 0.0025 0.00932309
0.835 0.0025 0.00517335
0.845 0.0025 0.00210421
0.855 0.0025 0.00040628
0.865 0.0025 0.00118218
0.875 0.0025 0.00217804
0.885 0.0025 0.00314541
0.895 0.0025 0.00417131
0.905 0.0025 0.00523439
0.915 0.0025 0.00557325
0.925 0.0025 0.00488894
0.935 0.0025 0.00387677
0.945 0.0025 0.00280296
0.955 0.0025 0.00175761
0.965 0.0025 0.00116924
0.975 0.0025 0.00127922
0.985 0.0025 0.00181603
0.995 0.0025 0.0024779
1.005 0.0025 0.0032211
1.015 0.0025 0.00437638
1.025 0.0025 0.00607174
1.035 0.0025 0.00808532
1.045 0.0025 0.00875355
1.055 0.0025 0.00745052
1.065 0.0025 0.00540686
1.075 0.0025 0.00352824
1.085 0.0025 0.00190339
1.095 0.0025 0.000698477
1.105 0.0025 0.000918401
1.115 0.0025 0.00209709
1.125 0.0025 0.00369163
1.135 0.0025 0.00554566
1.145 0.0025 0.007458
1.155 0.0025 0.00920531
1.165 0.0025 0.00984826
1.175 0.0025 0.00884283
1.185 0.0025 0.00709407
1.195 0.0025 0.00536606
1.205 0.0025 0.00392017
1.215 0.0025 0.00234122
1.225 0.0025 0.000713036
1.235 0.0025 0.000631638
1.245 0.0025 0.00171904
1.255 0.0025 0.00293971
