-0.00375 1.60309 -0.281455 0.0326799 3.03539 1.94641 1
-0.00125 1.63557 -0.278877 0.0146998 3.05996 2.00191 1
0.00125 1.63868 -0.278336 -0.0131419 3.06229 2.00724 1
0.00375 1.60603 -0.281004 -0.0277706 3.03763 1.95142 1
0.00625 1.56627 -0.283651 -0.0382851 3.00682 1.88379 1
0.00875 1.53596 -0.28411 -0.0344854 2.98351 1.83302 1
0.01125 1.52077 -0.282749 -0.0240954 2.97191 1.80784 1
0.01375 1.52127 -0.281217 -0.00971814 2.9722 1.80861 1
0.01625 1.53413 -0.278439 -0.00265641 2.98247 1.8302 1
0.01875 1.55895 -0.275088 -0.00158641 3.00186 1.87189 1
0.02125 1.5957 -0.27274 0.000808617 3.02993 1.93395 1
0.02375 1.62961 -0.270533 0.0131417 3.0559 1.99197 1
0.02625 1.64533 -0.26989 0.0266 3.06768 2.01894 1
0.02875 1.63611 -0.269741 0.0361424 3.0609 2.00319 1
0.03125 1.59347 -0.270459 0.0385866 3.02896 1.93063 1
0.03375 1.52794 -0.27195 0.00578036 2.97848 1.82037 1
0.03625 1.48188 -0.27262 -0.0256003 2.94209 1.74393 1
0.03875 1.47503 -0.275594 -0.039354 2.93645 1.73254 1
0.04125 1.49831 -0.278772 -0.0589155 2.95511 1.77107 1
0.04375 1.54042 -0.281253 -0.0763227 2.9881 1.84117 1
0.04625 1.58401 -0.284175 -0.0699812 3.02188 1.91468 1
0.04875 1.6071 -0.283813 -0.0517164 3.03968 1.95403 1
0.05125 1.61407 -0.281911 -0.0360168 3.04473 1.96576 1
0.05375 1.60203 -0.280573 -0.0194966 3.03562 1.94527 1
0.05625 1.57635 -0.27869 -0.00301131 3.01574 1.90154 1
0.05875 1.54611 -0.278776 0.00560927 2.9922 1.8505 1
0.06125 1.51838 -0.279452 0.00681276 2.9707 1.80426 1
0.06375 1.50126 -0.277024 0.00701252 2.95746 1.77596 1
0.06625 1.49992 -0.277021 0.011227 2.9563 1.77369 1
0.06875 1.51494 -0.275826 0.00895014 2.96812 1.79861 1
0.07125 1.54632 -0.272343 -0.000381454 2.99252 1.85096 1
0.07375 1.59414 -0.270846 -0.0191064 3.0294 1.93172 1
0.07625 1.62808 -0.268045 -0.0225055 3.05502 1.98953 1
0.07875 1.63054 -0.266082 -0.028712 3.05693 1.99378 1
0.08125 1.61367 -0.268149 -0.0304492 3.04446 1.9651 1
0.08375 1.57437 -0.270564 -0.0338815 3.01443 1.89833 1
0.08625 1.53574 -0.271452 -0.0364007 2.9847 1.83349 1
0.08875 1.50913 -0.273653 -0.034578 2.96377 1.78908 1
0.09125 1.49668 -0.274866 -0.026653 2.9538 1.76835 1
0.09375 1.49204 -0.274494 -0.0159933 2.95024 1.76075 1
0.09625 1.49129 -0.277537 -0.00317797 2.94991 1.75967 1
0.09875 1.49644 -0.28006 0.00873156 2.95391 1.76813 1
0.10125 1.50866 -0.280178 0.018148 2.96402 1.78867 1
0.10375 1.52478 -0.28058 0.0211881 2.97653 1.81543 1
0.10625 1.54586 -0.280788 0.015426 2.99276 1.85056 1
0.10875 1.57634 -0.280985 -0.000229087 3.0162 1.90182 1
0.11125 1.59647 -0.279789 -0.00682066 3.03132 1.93576 1
0.11375 1.60757 -0.280828 -0.00608248 3.0392 1.95429 1
0.11625 1.60649 -0.280933 -0.00754814 3.03843 1.95248 1
0.11875 1.59345 -0.282564 -0.00768186 3.02848 1.93029 1
0.12125 1.57414 -0.281173 -0.0183947 3.01363 1.89755 1
0.12375 1.54749 -0.278414 -0.0441363 2.9933 1.85284 1
0.12625 1.53267 -0.27502 -0.0609261 2.9819 1.8281 1
0.12875 1.52693 -0.270327 -0.0644723 2.97746 1.81855 1
0.13125 1.52096 -0.269939 -0.0574514 2.97245 1.80839 1
