0.0005 0.0005 1.46721 -65.2028 0.0489844 223878 1 131390
0.0015 0.0005 1.69194 -115.385 0.103523 236879 1 160314
0.0025 0.0005 1.76318 -131.184 0.134295 240882 1 169887
0.0035 0.0005 1.77876 -134.728 0.154159 241766 1 172017
0.0045 0.0005 1.77884 -134.934 0.165502 241784 1 172038
0.0055 0.0005 1.77163 -133.614 0.172325 241415 1 171080
0.0065 0.0005 1.75771 -130.927 0.171795 240672 1 169212
0.0075 0.0005 1.74608 -128.676 0.170927 240053 1 167660
0.0085 0.0005 1.73686 -126.941 0.170301 239559 1 166432
0.0095 0.0005 1.72884 -125.412 0.169094 239126 1 165365
0.0105 0.0005 1.72147 -124.025 0.166611 238723 1 164381
0.0115 0.0005 1.71462 -122.728 0.163511 238343 1 163467
0.0125 0.0005 1.70821 -121.504 0.159207 237982 1 162609
0.0135 0.0005 1.70218 -120.345 0.15576 237633 1 161797
0.0145 0.0005 1.69654 -119.238 0.152323 237294 1 161031
0.0155 0.0005 1.69119 -118.188 0.149298 236959 1 160298
0.0165 0.0005 1.68619 -117.178 0.146677 236631 1 159602
0.0175 0.0005 1.68148 -116.21 0.144779 236307 1 158938
0.0185 0.0005 1.67704 -115.287 0.144039 235983 1 158301
0.0195 0.0005 1.67288 -114.404 0.144643 235661 1 157693
0.0205 0.0005 1.66894 -113.567 0.148349 235340 1 157107
0.0215 0.0005 1.66522 -112.773 0.156048 235026 1 156548
0.0225 0.0005 1.66168 -112.025 0.163978 234722 1 156013
0.0235 0.0005 1.65819 -111.336 0.169692 234433 1 155494
0.0245 0.0005 1.65476 -110.687 0.172253 234164 1 154994
0.0255 0.0005 1.6514 -110.063 0.172433 233919 1 154518
0.0265 0.0005 1.64806 -109.467 0.170186 233696 1 154058
0.0275 0.0005 1.64473 -108.898 0.164942 233490 1 153611
0.0285 0.0005 1.64148 -108.337 0.159329 233300 1 153183
0.0295 0.0005 1.63832 -107.788 0.155534 233122 1 152772
0.0305 0.0005 1.63523 -107.262 0.153447 232951 1 152372
0.0315 0.0005 1.63224 -106.757 0.152773 232786 1 151985
0.0325 0.0005 1.62937 -106.267 0.152951 232629 1 151615
0.0335 0.0005 1.6266 -105.797 0.153919 232478 1 151260
0.0345 0.0005 1.62391 -105.354 0.155277 232331 1 150914
0.0355 0.0005 1.62132 -104.932 0.156065 232189 1 150581
0.0365 0.0005 1.61883 -104.53 0.155267 232053 1 150262
0.0375 0.0005 1.61646 -104.156 0.152023 231924 1 149958
0.0385 0.0005 1.6142 -103.815 0.146985 231799 1 149668
0.0395 0.0005 1.61205 -103.498 0.144168 231680 1 149391
0.0405 0.0005 1.60998 -103.19 0.145256 231566 1 149127
0.0415 0.0005 1.60798 -102.886 0.149816 231454 1 148870
0.0425 0.0005 1.60597 -102.59 0.159098 231342 1 148611
0.0435 0.0005 1.60386 -102.298 0.174224 231223 1 148340
0.0445 0.0005 1.60165 -102.004 0.195636 231097 1 148054
0.0455 0.0005 1.59945 -101.711 0.200989 230970 1 147770
0.0465 0.0005 1.5974 -101.421 0.185752 230852 1 147505
0.0475 0.0005 1.59579 -101.173 0.138294 230758 1 147297
0.0485 0.0005 1.5951 -101.073 0.0550979 230716 1 147206
0.0495 0.0005 1.59519 -101.088 -0.0432282 230720 1 147217
0.0505 0.0005 1.59597 -101.176 -0.153495 230764 1 147317
0.0515 0.0005 1.59782 -101.383 -0.301489 230868 1 147554
0.0525 0.0005 1.60119 -101.758 -0.511196 231060 1 147988
0.0535 0.0005 1.60673 -102.375 -0.814559 231375 1 148703
0.0545 0.0005 1.61528 -103.333 -1.24347 231863 1 149809
0.0555 0.0005 1.6279 -104.749 -1.82555 232581 1 151447
0.0565 0.0005 1.64581 -106.742 -2.58596 233598 1 153784
0.0575 0.0005 1.66924 -109.34 -3.38852 234918 1 156854
0.0585 0.0005 1.69543 -112.343 -3.71684 236379 1 160306
0.0595 0.0005 1.72062 -115.286 -3.49517 237769 1 163644
0.0605 0.0005 1.74144 -117.676 -2.95261 238907 1 166418
0.0615 0.0005 1.75718 -119.428 -2.29854 239757 1 168519
0.0625 0.0005 1.76869 -120.659 -1.72019 240371 1 170057
0.0635 0.0005 1.77662 -121.45 -1.22851 240789 1 171116
0.0645 0.0005 1.78168 -121.896 -0.828021 241053 1 171792
0.0655 0.0005 1.78446 -122.082 -0.513665 241193 1 172159
0.0665 0.0005 1.78558 -122.077 -0.274814 241243 1 172303
0.0675 0.0005 1.78562 -121.951 -0.0930791 241234 1 172301
0.0685 0.0005 1.78492 -121.765 0.046216 241183 1 172197
0.0695 0.0005 1.78367 -121.51 0.165014 241099 1 172016
0.0705 0.0005 1.78198 -121.224 0.254492 240990 1 171775
0.0715 0.0005 1.78 -120.926 0.327342 240866 1 171496
0.0725 0.0005 1.77783 -120.628 0.389882 240730 1 171190
0.0735 0.0005 1.77555 -120.336 0.444132 240590 1 170872
0.0745 0.0005 1.77326 -120.06 0.488723 240449 1 170552
0.0755 0.0005 1.77102 -119.807 0.517852 240312 1 170239
0.0765 0.0005 1.76894 -119.588 0.526738 240183 1 169948
0.0775 0.0005 1.76705 -119.41 0.520917 240065 1 169683
0.0785 0.0005 1.76535 -119.265 0.511434 239956 1 169443
0.0795 0.0005 1.76385 -119.146 0.49794 239858 1 169230
0.0805 0.0005 1.76249 -119.045 0.485993 239768 1 169036
0.0815 0.0005 1.76119 -118.949 0.475385 239681 1 168849
0.0825 0.0005 1.75988 -118.853 0.465869 239595 1 168663
0.0835 0.0005 1.75853 -118.75 0.458248 239506 1 168471
0.0845 0.0005 1.75708 -118.63 0.453256 239412 1 168266
0.0855 0.0005 1.75551 -118.482 0.45051 239310 1 168044
0.0865 0.0005 1.75378 -118.302 0.448886 239200 1 167802
0.0875 0.0005 1.75189 -118.091 0.447674 239083 1 167539
